YEAR,MO,DY,T2M,TS,QV2M,PRECTOTCORR,WS10M,WD10M
2009,7,23,24.96,25.91,16.66,8.53,1.78,164.69
2009,7,24,24.52,25.33,17.64,21.72,1.86,200.25
2009,7,25,24.8,25.83,18.31,7.73,2.1,244.25
2009,7,26,24.86,25.53,18.31,19.9,2.64,270.38
2009,7,27,24.7,24.64,18.92,38.07,3.45,257.62
2009,7,28,23.23,23.69,18.49,21,2.77,251.12
2009,7,29,22.58,23.48,17.52,19.21,2.55,237.44
2009,7,30,23.01,23.27,15.62,2.95,2.73,278.75
2009,7,31,23.29,23.48,16.54,2.8,2.62,246.06
2009,8,1,23.83,24.01,16.85,2.02,2.46,285
2009,8,2,24.05,24.44,17.4,0.45,2.52,269.56
2009,8,3,24.55,24.41,18.07,5.84,3.2,259.19
2009,8,4,24.42,24.55,18.31,3.3,3.26,256.81
2009,8,5,24.54,24.97,17.7,0.43,2.73,271.06
2009,8,6,24.67,24.58,18.25,35.59,2.92,273
2009,8,7,23.98,23.7,17.7,53.76,2.29,230.31
2009,8,8,23.93,23.65,16.85,4.34,2.43,226.88
2009,8,9,24.05,23.81,16.85,3.42,2.57,197.88
2009,8,10,23.99,23.79,17.7,12.66,2.52,230.62
2009,8,11,23.76,24.13,17.82,3.88,2.05,164.88
2009,8,12,24.12,24.37,18.43,0.18,1.97,199.88
2009,8,13,23.44,23.41,18.86,5.63,2.2,257.69
2009,8,14,22.3,22.58,18.25,14.94,1.61,199.38
2009,8,15,21.08,21.03,16.85,8.57,1.88,131.25
2009,8,16,21.73,22,16.66,2.63,2.27,158.62
2009,8,17,22.09,22.58,16.36,4.04,1.82,162
2009,8,18,22.46,22.76,16.97,9.67,2.28,203.5
2009,8,19,21.28,20.6,13.37,0.93,1.68,173.75
2009,8,20,21.3,20.81,13.31,0,2.28,172.25
2009,8,21,21.3,21.15,14.4,2.81,2.31,187.25
2009,8,22,21.37,21.06,14.04,0,2.31,171.75
2009,8,23,22.34,21.91,14.47,0.01,2.07,163.19
2009,8,24,22.46,21.99,14.4,11.31,2.21,157.5
2009,8,25,21.73,21.68,15.38,9.14,1.64,166
2009,8,26,21.12,21.26,15.99,3.27,1.7,180.75
2009,8,27,21.54,21.59,16.24,6.39,1.96,168.81
2009,8,28,21.57,21.87,16.66,10.1,2.62,179.69
2009,8,29,21.17,21.28,16.6,9.96,2,186
2009,8,30,22.31,21.79,16.72,16.61,1.6,130.75
2009,8,31,21.44,21.17,15.32,9.54,1.15,71.25
2009,9,1,22.77,22.44,15.62,2.7,2.1,239.81
2009,9,2,22.44,22.73,16.54,0.81,1.57,178.81
2009,9,3,21.64,21.62,16.72,13.91,2.28,235
2009,9,4,21.59,21.53,15.08,7.55,1.43,209.69
2009,9,5,20.23,20.04,13.43,4.18,1.77,153.38
2009,9,6,20.8,20.15,13,0.01,2.01,154.75
2009,9,7,21.15,20.17,12.08,0,2.14,139.19
2009,9,8,21.15,20.37,12.82,9.62,1.81,120.31
2009,9,9,20.98,21.33,15.14,24.86,1.68,136.56
2009,9,10,20.26,20.15,14.59,39.65,1.59,74.12
2009,9,11,20.6,20.46,14.59,25.82,1.87,95.62
2009,9,12,20.5,20.26,15.14,2.34,3.09,173.44
2009,9,13,21.08,20.58,14.34,0,1.91,186.12
2009,9,14,21.12,20.2,13.43,0,2.15,155.94
2009,9,15,20.48,19.52,12.57,0,2.12,145.44
2009,9,16,20.41,19.16,12.15,0,2.05,156.88
2009,9,17,20.24,18.99,11.78,0,2.3,152.88
2009,9,18,20.8,19.49,11.96,0,2.23,143.19
2009,9,19,20.72,19.69,12.82,0,2.38,168.19
2009,9,20,20.57,20.12,14.28,2.22,2.05,154.75
2009,9,21,20.84,20.65,15.26,4.03,1.76,168.62
2009,9,22,20.94,20.51,15.56,6.81,1.78,192.62
2009,9,23,21.11,20.38,15.01,0.12,2.38,201.94
2009,9,24,20.72,20.08,14.16,0.36,2.11,189.38
2009,9,25,20.34,19.44,14.1,31.16,1.96,177.62
2009,9,26,20.84,20.19,14.77,1.14,1.95,156.38
2009,9,27,21.62,20.68,14.65,0,1.89,141.56
2009,9,28,21.85,20.65,13.79,0,1.96,135.5
2009,9,29,21.54,19.99,12.45,0.04,1.97,150.5
2009,9,30,20.94,19.72,12.51,0.85,1.95,140.06
2009,10,1,21.09,20.33,14.28,9.39,1.85,134.06
2009,10,2,21.62,20.71,14.65,0.24,1.87,166
2009,10,3,20.46,20.01,14.65,0.29,1.62,147.88
2009,10,4,19.79,19.37,15.14,32.37,1.73,193.94
2009,10,5,19.89,19.55,14.16,25.75,1.54,103.44
2009,10,6,19.02,18.65,13.49,19.04,1.35,86.94
2009,10,7,18.71,17.95,12.33,2.44,1.58,216.31
2009,10,8,18.38,16.92,10.56,0,2.31,257.5
2009,10,9,17.12,15.52,8.42,0,2.63,139.38
2009,10,10,16.61,14.96,7.93,0,2.52,149.81
2009,10,11,16.71,14.66,7.75,0,2.46,145.38
2009,10,12,16.3,14.14,7.32,0,2.07,132.06
2009,10,13,16.54,14.3,7.69,0,2.09,133.44
2009,10,14,16.19,14.02,7.32,0,2.08,108.75
2009,10,15,16.37,14.19,7.39,0,2.18,122.5
2009,10,16,17.13,14.51,7.39,0,2.06,133.38
2009,10,17,16.78,14.46,7.51,0,2.04,119.06
2009,10,18,15.62,13.51,7.26,0,2.17,134.62
2009,10,19,15.15,12.78,6.65,0,2.3,158.44
2009,10,20,15.4,12.68,6.41,0,2.15,142.12
2009,10,21,15.05,12.21,6.1,0,2.12,132.62
2009,10,22,15.08,11.82,5.55,0,2.36,122
2009,10,23,14.63,11.66,5.13,0,2.52,136.38
2009,10,24,14.72,11.28,5.07,0,2.13,119.25
2009,10,25,14.46,10.9,4.88,0,2.04,133.62
2009,10,26,13.87,10.55,5.13,0,2.06,130.31
2009,10,27,15.12,11.27,4.94,0,1.95,130.19
2009,10,28,15.22,11.86,5.49,0,2.08,119.69
2009,10,29,15.52,12.41,5.86,0,2.53,127.31
2009,10,30,15.15,12.15,5.98,0,2.5,129.31
2009,10,31,15.01,12.18,6.04,0,2.16,117.44
2009,11,1,15.51,12.45,6.04,0,2.02,118
2009,11,2,15.7,12.88,6.71,0,2,102.12
2009,11,3,15.29,12.62,6.96,0,1.83,133
2009,11,4,15.24,12.02,6.41,0,1.72,108.44
2009,11,5,15.23,12.26,6.23,0,2.05,119.94
2009,11,6,15.43,11.89,5.86,0,1.9,128.75
2009,11,7,14.68,11.64,5.68,0,2.16,118.5
2009,11,8,14.4,11.32,5.62,0,2.01,115.25
2009,11,9,13.42,11.76,7.14,0.11,2.15,92.19
2009,11,10,13.11,12.05,7.93,0.61,2.32,108.5
2009,11,11,13.67,11.02,6.1,0,1.78,126.75
2009,11,12,14.83,11.92,5.86,0.08,1.98,98.88
2009,11,13,13.25,11.43,8.61,1.97,2.12,84.56
2009,11,14,14.8,13.64,9.58,0.08,2.02,132.12
2009,11,15,13.94,13.51,9.52,0,1.52,152.06
2009,11,16,13.58,11.16,7.08,0.18,1.88,115.25
2009,11,17,12.48,10.39,6.23,0.52,1.83,123.5
2009,11,18,11.05,8.3,4.52,0,2.01,129.25
2009,11,19,10.41,6.9,3.66,0,2.05,140.75
2009,11,20,10.16,6.76,3.6,0,1.77,124.75
2009,11,21,10.82,6.9,3.54,0,1.91,123.94
2009,11,22,10.8,7.02,3.72,0,1.84,122.44
2009,11,23,12.04,7.8,3.66,0,1.98,190.31
2009,11,24,11.58,7.44,3.6,0,2.05,106.81
2009,11,25,11.15,7.05,3.54,0,2.13,129.62
2009,11,26,11.4,7.19,3.72,0,2.14,129.69
2009,11,27,10.82,6.9,3.66,0,1.94,111.69
2009,11,28,11.65,7.37,3.85,0,1.55,133.88
2009,11,29,12.4,9.02,4.7,0,1.91,124.81
2009,11,30,13.54,10.1,5.25,0,1.59,106.31
2009,12,1,12.54,8.73,5.13,0,1.19,124.62
2009,12,2,13.07,9.81,4.7,0,1.7,129.81
2009,12,3,12.46,8.19,3.97,0,1.68,118.81
2009,12,4,11.62,7.26,4.03,0,1.44,142.19
2009,12,5,11.04,7.51,4.15,0,1.75,109.44
2009,12,6,10.48,7.52,4.33,0,1.95,123.88
2009,12,7,9.91,6.58,3.42,0,1.9,119.62
2009,12,8,11.08,6.63,3.11,0,1.7,135.06
2009,12,9,11.52,7.48,3.23,0,1.68,130.88
2009,12,10,12.22,9.01,4.27,0,1.89,118.38
2009,12,11,12.49,10.03,5.19,0,1.85,158.44
2009,12,12,11.32,8.63,5.07,0,1.85,105.69
2009,12,13,11.64,8.81,4.39,0,1.85,116.69
2009,12,14,10.61,7.64,4.27,0.05,1.7,107.19
2009,12,15,9.69,8.07,4.76,0.19,2.07,130.94
2009,12,16,10.04,7.43,4.52,0,2.02,115.94
2009,12,17,10.33,7.77,4.46,0,2.03,118.19
2009,12,18,10.87,7.93,4.46,0,2.04,121.81
2009,12,19,9.86,6.83,4.03,0,1.98,111.31
2009,12,20,10.34,6.64,3.42,0,1.86,117.38
2009,12,21,9.82,5.9,3.05,0,2.12,122.69
2009,12,22,8.83,5.02,2.75,0,2.16,124.69
2009,12,23,7.91,4.62,2.99,0,2.09,125.31
2009,12,24,7.48,4.2,2.93,0,2.06,142
2009,12,25,8.13,4.34,2.62,0,2.28,130.88
2009,12,26,8.09,3.76,2.5,0,1.95,131.31
2009,12,27,8.1,3.55,2.44,0,1.8,127.44
2009,12,28,7.72,3.44,2.56,0,2.05,128.06
2009,12,29,8.44,4.19,2.38,0,2.03,103.06
2009,12,30,7.68,3.76,2.5,0,1.96,111.94
2009,12,31,7.34,3.63,2.69,0,2.13,110.62
2010,1,1,8.47,4.44,2.69,0,2.01,110.56
2010,1,2,10.01,5.03,2.62,0,1.69,97.12
2010,1,3,10.13,6.69,3.6,6.83,1.98,127.44
2010,1,4,8.55,5.85,5,0.01,1.98,173.62
2010,1,5,8.86,5.58,3.48,0,2.19,125.62
2010,1,6,9.04,5.19,3.05,0,1.84,140.44
2010,1,7,9.92,5.54,3.3,0,1.7,116.12
2010,1,8,10.21,6.19,3.48,0,1.84,108.31
2010,1,9,10.26,6.51,3.66,0,1.77,124.25
2010,1,10,10.05,6.17,3.23,0,1.81,140.25
2010,1,11,9.96,5.81,2.56,0,1.99,132.12
2010,1,12,9.51,5.41,2.32,0,2.09,115.06
2010,1,13,6.4,4.39,3.78,4.52,1.62,121.62
2010,1,14,8,5.39,4.7,0,2.06,160.44
2010,1,15,10.05,6.4,3.3,0,1.96,120
2010,1,16,10.07,6.12,2.62,0,2.23,116.75
2010,1,17,10.18,6,2.62,0,1.86,120.88
2010,1,18,9.91,5.77,2.5,0,1.93,130.88
2010,1,19,9.97,6.33,2.5,0,2.31,129.44
2010,1,20,9.79,5.39,2.75,0,1.86,115.38
2010,1,21,10.15,6.52,2.69,0,2.34,123
2010,1,22,9.63,5.95,3.05,0,1.94,113.25
2010,1,23,10.55,7.12,3.11,0,2.28,125.88
2010,1,24,11.01,7.52,3.11,0,1.95,115.44
2010,1,25,10.14,7.49,3.36,0,2.15,122.56
2010,1,26,10.55,7.98,3.3,0,2.26,126.81
2010,1,27,10.62,7.49,3.23,0,2.16,112.75
2010,1,28,10.53,7.37,3.23,0,2,107.56
2010,1,29,10.08,7.69,3.91,0,2.27,120.81
2010,1,30,10.46,7.93,3.42,0,2.74,205.44
2010,1,31,9.48,6.94,2.87,0,2.04,162.12
2010,2,1,9.04,6.81,2.81,0,2.01,139.06
2010,2,2,8.61,6.23,2.81,0,2.43,132.38
2010,2,3,8.56,6.23,2.44,0,2.7,136
2010,2,4,9.69,6.84,2.32,0,2.69,153
2010,2,5,10.73,8,2.75,0,2.52,132.44
2010,2,6,11.58,9.44,4.21,0,2.97,134.38
2010,2,7,11.4,9.67,5.8,0.01,2.07,128.06
2010,2,8,8.52,8.05,6.59,12.11,3.8,81.25
2010,2,9,5.71,5.13,6.1,17.68,3.84,115.94
2010,2,10,7.87,5.71,5,0.02,2.38,110.38
2010,2,11,10.48,8.22,4.46,0,2.34,111.69
2010,2,12,10.15,8.85,4.82,0.76,2.23,132.44
2010,2,13,9.57,7.97,3.48,0,2.32,199.12
2010,2,14,9.23,7.09,3.05,0,2.41,111.25
2010,2,15,9.2,7.08,3.3,0,2.41,121.19
2010,2,16,10.03,8.8,4.09,0,2.33,141.5
2010,2,17,9.96,8.8,4.15,0,2.05,154.94
2010,2,18,11.15,8.81,3.11,0,2.45,140.94
2010,2,19,11.93,9.44,3.17,0,2.37,122.12
2010,2,20,12.48,9.86,3.11,0,2.55,129.12
2010,2,21,14.09,11.45,3.66,0,2.63,131.06
2010,2,22,14.48,12.81,4.15,0.17,2.39,145.88
2010,2,23,11.01,10.19,5.86,6.54,1.55,160.62
2010,2,24,12.44,11.26,5.37,0,2.27,145.69
2010,2,25,13.43,12.01,5.07,0,2.15,131.38
2010,2,26,14.83,13.34,5,0,2.58,147
2010,2,27,15.77,14.1,5,0,3.45,179.38
2010,2,28,17.02,15.73,5.19,0,3.14,152.81
2010,3,1,15.93,15.9,6.84,0,2.27,122.12
2010,3,2,15.48,14.68,4.7,0,3.58,188.62
2010,3,3,13.72,11.05,3.6,0,2.09,135.44
2010,3,4,14.8,13.95,5.37,1.16,2.57,115
2010,3,5,14.58,14.33,5.31,0.29,2.93,169.06
2010,3,6,14.38,12.99,3.36,0,2.66,122.94
2010,3,7,14.53,14.09,4.7,0.02,2.58,179.62
2010,3,8,14.58,13.51,4.52,0,2.73,142.06
2010,3,9,14.94,14.09,4.27,0,2.58,125.94
2010,3,10,15.77,14.42,3.85,0,2.88,142.56
2010,3,11,16.37,14.42,3.6,0,2.61,125.81
2010,3,12,15.68,14.18,3.85,0,2.86,163.31
2010,3,13,16.39,15.44,4.03,0,3.71,176.25
2010,3,14,17.72,16.75,4.52,0,3.02,171.31
2010,3,15,17.96,16.39,4.39,0,2.72,129.81
2010,3,16,18.26,17.44,4.58,0,2.74,123.81
2010,3,17,18.34,17.37,4.39,0,2.79,135.12
2010,3,18,19.26,18.19,5.25,0,2.8,153.94
2010,3,19,20.84,19.98,5.8,0,2.8,157.25
2010,3,20,21.59,20.64,5.98,0,2.63,137.62
2010,3,21,22.31,21.37,5.19,0,3.75,203.44
2010,3,22,22.25,20.92,4.21,0,4,213
2010,3,23,22.32,20.58,3.97,0,2.89,147.88
2010,3,24,21.99,20.85,4.27,0,2.98,182.25
2010,3,25,22.19,20.59,4.21,0,2.48,129.81
2010,3,26,22.49,21.14,4.46,0,2.29,143.38
2010,3,27,21.07,21.3,4.88,0,3,159.75
2010,3,28,20.59,20.38,3.97,0,3.98,196
2010,3,29,21.49,20.99,4.09,0,4.13,237.75
2010,3,30,21.45,21.19,4.46,0,3.24,187.81
2010,3,31,20.76,20.43,3.72,0,3.2,188.19
2010,4,1,19.73,19.03,2.87,0,3.49,248.69
2010,4,2,20.75,19.79,2.99,0,3.15,180.69
2010,4,3,21.29,21.71,4.33,0,2.86,153.56
2010,4,4,21.19,20.9,4.21,0,3.55,211.69
2010,4,5,20.66,20.83,3.66,0,4.34,248.5
2010,4,6,20.83,20.46,3.23,0,3.52,255.56
2010,4,7,23.01,22.18,2.99,0,3.13,146
2010,4,8,24.04,23.19,2.99,0,3.13,156.25
2010,4,9,24.31,23.77,3.48,0,3.99,197.81
2010,4,10,23.91,23.69,4.27,0,4.35,224.12
2010,4,11,24.37,23.73,4.58,0,3.05,209.38
2010,4,12,24.28,24.36,5,0,2.61,130.19
2010,4,13,24.23,24.28,4.33,0,2.92,169.06
2010,4,14,24.37,24.02,3.11,0,3.25,163.38
2010,4,15,24.79,24.08,2.75,0,3.2,145.44
2010,4,16,25.75,25.58,3.6,0,4.34,205.81
2010,4,17,26.39,26.26,4.58,0,3.91,225.75
2010,4,18,26.34,26.14,5.98,0.07,3.09,210.19
2010,4,19,25.41,25.8,7.2,1.6,2.87,122.75
2010,4,20,25.64,26.48,6.65,0.65,3.27,142.94
2010,4,21,25.3,25.98,6.1,0,3.03,179.88
2010,4,22,24.17,24.63,5.68,0,2.75,189.12
2010,4,23,23.69,24.02,5,0,3.06,183.56
2010,4,24,22.88,23.65,4.03,0,3.38,194
2010,4,25,23.27,23.6,3.23,0,3.15,154.62
2010,4,26,24.19,24.64,3.05,0,3.52,196.12
2010,4,27,26.5,27.08,4.39,0,3.27,155.5
2010,4,28,26.32,27.5,6.35,0.1,3.61,209.06
2010,4,29,25.98,26.83,5.8,0.05,3.01,149.19
2010,4,30,25.7,26.55,5.74,0,2.72,149.94
2010,5,1,24.83,26.1,6.47,0.08,2.46,145.56
2010,5,2,24.96,26.93,6.53,0.36,2.94,137.06
2010,5,3,24.88,26.16,7.2,0,3.53,192.88
2010,5,4,26.89,27.49,6.41,0,3.54,233
2010,5,5,27.38,28.14,6.47,0,3.46,151.56
2010,5,6,26.75,27.15,6.96,0.66,2.56,213
2010,5,7,24.3,24.92,8.85,10.29,2.79,118.56
2010,5,8,23.45,24.7,8.67,0,3.19,210.62
2010,5,9,24.06,24.9,6.41,0,3.57,293.5
2010,5,10,25.01,25.75,5.8,0,3.47,247.88
2010,5,11,25.01,25.91,5.55,0,3.64,240.31
2010,5,12,25.66,26.51,5.13,0,3.36,257.81
2010,5,13,26.33,26.97,4.46,0,3.12,179.5
2010,5,14,26.68,26.98,4.21,0,3.43,184.19
2010,5,15,26.63,27.35,4.7,0,3.19,185.31
2010,5,16,27.67,28.38,4.52,0,3.49,200.44
2010,5,17,29.1,29.76,5.62,0,3.15,169
2010,5,18,28.62,29.08,7.69,2.85,2.36,180.19
2010,5,19,27.5,28.51,7.08,0.65,3.08,220.31
2010,5,20,26.11,27.15,4.64,0,3.11,272.19
2010,5,21,27.66,28.4,4.09,0,3.39,167.62
2010,5,22,28.81,29.21,4.21,0,3.1,154.81
2010,5,23,27.87,28.4,6.16,5.17,2.96,179.12
2010,5,24,27.76,28.24,6.47,1.15,4.58,210.88
2010,5,25,28.12,28.79,4.46,0,3.98,293.88
2010,5,26,29.2,29.33,3.3,0,3.7,232
2010,5,27,30.75,30.82,4.33,0,3.62,189.06
2010,5,28,28.17,29.4,8.36,1.51,4.38,135.38
2010,5,29,26.9,28.02,7.81,0.66,3.45,165.5
2010,5,30,26,27.06,4.7,0.03,3.39,179.75
2010,5,31,27.27,28.22,4.76,0,3.95,204.62
2010,6,1,28.41,29.1,4.21,0,4.02,208.25
2010,6,2,28.72,29.99,5.31,0,4.12,204.12
2010,6,3,29.19,30.48,6.53,0.01,3.88,295.44
2010,6,4,28.13,29.4,9.09,5.4,3.73,218.38
2010,6,5,25.95,27.32,8.91,0,3.8,292.38
2010,6,6,24.79,26.19,5.62,0,4.15,291.88
2010,6,7,24.15,25.01,7.75,4.61,2.74,168.56
2010,6,8,23.49,24.74,10.56,6.56,3.24,112.25
2010,6,9,24.45,25.62,11.6,4.1,2.15,159.38
2010,6,10,24.62,25.81,9.89,0.25,2.79,188.31
2010,6,11,25.73,27.04,8.24,0,2.95,176.06
2010,6,12,26.83,28.43,8.73,0,2.89,166
2010,6,13,26.82,28.21,9.4,3.8,3.12,168.19
2010,6,14,25.55,27.04,9.64,0.37,3.35,176.94
2010,6,15,27.3,28.53,7.93,0,3.7,185.75
2010,6,16,26.41,27.98,8.85,0,2.38,178.88
2010,6,17,26.9,28.88,8.54,0,2.86,201.75
2010,6,18,28.27,29.8,7.14,0,2.88,161.38
2010,6,19,29.02,30.64,7.87,0,3.32,171.75
2010,6,20,29.08,30.33,9.83,0.28,2.82,194.44
2010,6,21,30.41,31.11,8.48,1.55,3.93,282.75
2010,6,22,29.33,29.75,8.91,7.14,3.42,195.69
2010,6,23,27.58,27.31,11.23,12.01,2.8,171
2010,6,24,26.51,26.69,12.76,26.62,2.94,191.44
2010,6,25,25.31,25.85,12.7,6.76,2.89,186.44
2010,6,26,26.75,27.62,11.78,0.02,2.5,188.19
2010,6,27,26.89,27.78,12.63,4.73,2.51,191
2010,6,28,27.26,27.77,11.47,2.64,3.21,259.88
2010,6,29,26.85,27.73,10.99,0,2.84,184.56
2010,6,30,27.73,28.45,10.99,0.38,3.27,193.31
2010,7,1,25.27,24.93,13.06,32.29,2.02,145.5
2010,7,2,24.9,25.45,11.72,2.45,2.46,167.81
2010,7,3,25.71,27.12,13.85,1.87,2.05,152.62
2010,7,4,22.72,22.96,16.42,14.37,1.73,139.44
2010,7,5,23.01,23.76,16.78,30.14,2.51,138
2010,7,6,22.75,23.13,16.91,26.59,2.17,129.12
2010,7,7,23.22,23.58,17.64,9.87,1.93,155.44
2010,7,8,24.41,25,17.33,5.76,2.05,162.44
2010,7,9,25.01,25.48,17.58,7.8,2.57,199.31
2010,7,10,25,25.08,16.6,4.93,2.55,274.44
2010,7,11,24.9,24.93,16.05,11.31,2.95,221.12
2010,7,12,23.83,23.74,17.15,5.73,2.39,261.06
2010,7,13,23.51,23.87,15.56,2.22,2.22,186
2010,7,14,24.08,24.67,15.87,3.61,2.1,167
2010,7,15,25.19,25.52,16.3,13.02,2.01,175.19
2010,7,16,25.16,25.87,17.27,2.92,2.07,181.19
2010,7,17,23.56,24.3,18.62,7.04,2.52,200.38
2010,7,18,23.98,24.36,19.47,5.29,3.27,236.56
2010,7,19,23.61,24.05,18.98,35.84,4.32,204.62
2010,7,20,21.05,21.41,15.75,26.72,3.1,103.31
2010,7,21,21.44,21.66,16.3,7.81,2.32,120.62
2010,7,22,21.34,21.51,16.72,32,2.41,158.62
2010,7,23,23.13,23.79,17.03,3.58,2.13,218.69
2010,7,24,22.65,22.9,18.07,7.43,2.18,224.88
2010,7,25,23.49,23.94,18.62,3.32,1.83,201.19
2010,7,26,22.56,22.75,17.33,8.08,1.88,172.88
2010,7,27,22.53,22.75,16.48,4.35,2.3,117.62
2010,7,28,22.05,22.15,16.3,10.32,2.26,118.75
2010,7,29,23.32,23.6,17.82,17.53,2.06,186.06
2010,7,30,22.93,23.2,18.98,136.54,3.04,230.62
2010,7,31,20.48,20.36,15.62,58.49,2.55,88.31
2010,8,1,21.75,21.97,16.6,15.98,1.99,182.12
2010,8,2,23.15,23.42,17.46,1.15,2.12,185.12
2010,8,3,22.76,23.33,17.03,4.74,2.41,145.81
2010,8,4,22.95,23.42,16.97,16.84,2.26,150.12
2010,8,5,22.26,22.44,18.19,14.4,3.16,176.75
2010,8,6,22.78,23.17,17.82,5.49,2.83,147.75
2010,8,7,23.05,23.38,17.7,5.1,3.01,169.19
2010,8,8,22.27,22.47,17.03,32.79,1.75,163.44
2010,8,9,22.74,22.76,17.76,24.92,2.09,240.25
2010,8,10,22.97,23.31,18.86,15.72,2.66,246.56
2010,8,11,22.9,22.99,18.43,3.53,2.33,261.75
2010,8,12,22.39,22.32,18.25,2.84,2.44,189.06
2010,8,13,22.76,22.7,17.4,24.67,1.87,178.5
2010,8,14,21.61,21.24,17.09,6.85,1.12,162.19
2010,8,15,22.75,23.13,17.33,5.91,2.03,157.44
2010,8,16,22.51,22.8,18.37,4.37,2.69,198.44
2010,8,17,22.65,22.97,18.86,4.28,3.22,212.69
2010,8,18,21.77,21.76,18.55,53.56,3.19,171.94
2010,8,19,22,21.78,18.37,25.81,2.64,140.56
2010,8,20,21.99,21.87,17.46,10.14,2.24,143.62
2010,8,21,21.95,22.1,17.27,49.53,2.27,137
2010,8,22,21.17,21.19,17.03,13.96,2.2,111.75
2010,8,23,22.71,22.98,17.52,22.33,2.09,172.12
2010,8,24,22.42,22.34,18.13,47.2,2.66,252.12
2010,8,25,21.33,21.46,16.36,31.19,2.29,158.81
2010,8,26,20.94,21.08,16.11,25.84,1.2,209.12
2010,8,27,22.07,22.3,17.33,1.12,1.91,259.19
2010,8,28,21.91,22.18,17.52,18.56,2.02,222.19
2010,8,29,22.01,22.24,17.27,13.1,2.25,244
2010,8,30,22.15,22.55,17.46,17.51,1.77,241.94
2010,8,31,21.24,20.94,16.91,11.15,1.84,184.81
2010,9,1,22.12,22.28,17.64,41.76,2.08,170.69
2010,9,2,22.38,22.58,18.74,20.22,3.2,221.31
2010,9,3,21.6,21.48,18.55,20.26,2.71,196.69
2010,9,4,21.12,21.26,17.58,24.57,2.68,203.56
2010,9,5,21.27,21.64,16.6,26.92,1.87,177.69
2010,9,6,21.97,22.11,16.97,14.51,1.59,168.81
2010,9,7,22.13,22.33,17.88,20.14,2.55,207.5
2010,9,8,20.7,20.78,16.72,27.6,2.5,160.88
2010,9,9,21.76,22.07,16.6,7.16,1.62,152.88
2010,9,10,21.71,21.99,16.48,1.54,1.55,167.75
2010,9,11,21.65,21.67,17.15,25.09,2.24,190.5
2010,9,12,20.27,20,16.36,12.35,2.19,191.75
2010,9,13,19.98,19.96,15.38,14.37,1.99,124.44
2010,9,14,20.59,20.74,15.75,6.2,1.52,151.69
2010,9,15,20.8,20.83,15.56,9.64,1.64,172.56
2010,9,16,19.83,19.97,14.53,43.16,1.65,152.69
2010,9,17,19.91,19.76,14.1,27.45,1.79,155.5
2010,9,18,19.47,19.51,14.65,48.65,1.97,125.88
2010,9,19,18.45,17.82,14.16,81.28,1.43,114
2010,9,20,20.23,19.95,14.4,1.49,1.71,113.81
2010,9,21,20.42,19.92,15.87,3.45,1.99,194.31
2010,9,22,20.32,20.18,16.3,8.38,2.24,198.19
2010,9,23,19.65,19.43,15.08,1.19,2.27,159.5
2010,9,24,19.4,19.25,14.47,7.23,1.87,206.94
2010,9,25,19.44,18.41,12.82,0.02,1.9,152
2010,9,26,19.44,18.35,12.15,0,1.88,138.25
2010,9,27,19.19,17.87,11.41,0,2.09,134.88
2010,9,28,18.9,17.47,11.17,0,2.12,139.19
2010,9,29,19.14,17.36,10.62,0,2.04,138.88
2010,9,30,18.88,17.2,10.62,0,1.97,131
2010,10,1,19.36,17.7,11.41,3.01,1.97,132.5
2010,10,2,19.14,17.59,11.72,1.37,2.02,135.56
2010,10,3,19.08,17.65,11.35,0,2,150.38
2010,10,4,19.01,17.54,11.54,0,2.02,155.56
2010,10,5,18.51,17.62,13.24,0,1.8,162.94
2010,10,6,18.69,18.18,13.92,0,1.74,243.94
2010,10,7,18.69,18.28,13.55,0,1.8,146.06
2010,10,8,18.7,17.94,13.12,0,2.03,185.88
2010,10,9,17.62,16.48,12.63,0,2.41,190.12
2010,10,10,17.68,16.14,10.62,0,2.09,140.5
2010,10,11,17.58,15.69,9.89,0,2.24,150.88
2010,10,12,17.05,15.24,9.52,0,2.73,168.69
2010,10,13,17.24,15.44,10.44,0,2.34,157.31
2010,10,14,17.96,16.63,11.6,0,1.98,129.81
2010,10,15,19.37,17.46,11.84,0,1.92,154.69
2010,10,16,19.65,18.05,12.82,0,1.77,138.31
2010,10,17,19.34,18.55,13.92,0,1.47,183.94
2010,10,18,19.01,18.51,14.1,0,1.83,248.56
2010,10,19,18.93,17.92,13.18,0,1.65,145.19
2010,10,20,18.69,17.3,11.6,0,1.95,144.56
2010,10,21,17.54,16.4,10.93,3,1.77,149.88
2010,10,22,15.89,15.15,10.68,6.84,2.12,103.88
2010,10,23,15,14.21,9.52,0.08,2.11,141.56
2010,10,24,15.49,13.15,7.45,0.04,2.02,136.69
2010,10,25,15.02,12.33,6.35,0,2.09,118.94
2010,10,26,15.07,12.08,6.59,0,1.98,138.62
2010,10,27,14.15,11.3,5.86,0,2.06,121.31
2010,10,28,14.65,11.48,5.68,0,2.22,120.38
2010,10,29,15.31,12.31,7.08,0,1.88,107.44
2010,10,30,15.23,12.72,8.61,0,1.52,130.56
2010,10,31,15.12,12.91,7.57,0,1.73,137.06
2010,11,1,14.48,12.09,7.26,0,2.03,143.62
2010,11,2,14.81,12.2,7.57,0,2.08,141.94
2010,11,3,14.83,12.26,8.06,0,1.77,142.25
2010,11,4,14.76,11.94,7.87,0,1.7,132.31
